id,title,authors,venue,year,citationCount,referenceCount,influentialCitationCount,doi,url
abbb6c7e3b135ec49a8575ac8b4847fc4d9087a2,Dynamic Thresholding and Pruning for Regret Minimization,Noam Brown; Christian Kroer; T. Sandholm,AAAI Conference on Artificial Intelligence,2017,55,26,2,10.1609/aaai.v31i1.10603,https://www.semanticscholar.org/paper/abbb6c7e3b135ec49a8575ac8b4847fc4d9087a2
d1afeb063b20b88921b2aaca09b486781e8accec,Sohbrit: Autonomous COTS System for Satellite Characterization,N. Blazier; S. Tarín; M. Wells; Noam Brown; P. Nandy; D. Woodbury,,2017,0,7,0,,https://www.semanticscholar.org/paper/d1afeb063b20b88921b2aaca09b486781e8accec
f50ca7afaa3e4ceb8777d928e0858f8b23cc4aa9,Frame-Based Editing,Michael Kölling; Noam Brown; Amjad AlTadmri,,2017,5,103,0,10.18293/VLSS2017-012,https://www.semanticscholar.org/paper/f50ca7afaa3e4ceb8777d928e0858f8b23cc4aa9
3342f91b735b9f972623eb6bd964fd1c9d3c1be6,Individual Learning through One-on-One Teaching,Noam Brown,English Journal,2016,2,0,0,10.58680/ej201627673,https://www.semanticscholar.org/paper/3342f91b735b9f972623eb6bd964fd1c9d3c1be6
3afe7edf3f63ead18e80c840b8afb45382b31b27,Collision Avoidance System using Stereoscopic Vision for Unmanned Aerial Systems,Subodh Bhandari; T. Srinivasan; Justin R. Gray; Mark Torstenbo; Jorge Corral; Noam Brown; Nathan McDorman; Justin Wood; A. Raheja,,2016,3,6,0,10.2514/6.2016-1985,https://www.semanticscholar.org/paper/3afe7edf3f63ead18e80c840b8afb45382b31b27
6eaf4e845d704269f809752cd4e7ef0c8f67ca4a,Reduced Space and Faster Convergence in Imperfect-Information Games via Regret-Based Pruning,Noam Brown; T. Sandholm,AAAI Workshops,2016,6,19,0,,https://www.semanticscholar.org/paper/6eaf4e845d704269f809752cd4e7ef0c8f67ca4a
75b61599d33defd421a3bc5a15e16512f3eef1e6,Baby Tartanian8: Winning Agent from the 2016 Annual Computer Poker Competition,Noam Brown; T. Sandholm,International Joint Conference on Artificial Intelligence,2016,13,8,0,,https://www.semanticscholar.org/paper/75b61599d33defd421a3bc5a15e16512f3eef1e6
af1010e4fe8d2724824217c35ef407fcb8f7cfc4,Strategy-Based Warm Starting for Regret Minimization in Games,Noam Brown; T. Sandholm,AAAI Conference on Artificial Intelligence,2016,36,28,3,10.1609/aaai.v30i1.10056,https://www.semanticscholar.org/paper/af1010e4fe8d2724824217c35ef407fcb8f7cfc4
d2cc2c15a18f20465376450ec9fe990bd611d423,Transient performance of accident tolerant fuel in design basis accidents,Lap Y. Cheng; A. Cuadra; Noam Brown; M. Todosow,,2016,0,0,0,,https://www.semanticscholar.org/paper/d2cc2c15a18f20465376450ec9fe990bd611d423
083a2b682fbd0c1472fe5828743096785704324e,G78(P) Favourable event reporting forms: learning from positive practice,C. Chase; Noam Brown; J. Baird; C. Anderson,Archives of Disease in Childhood,2015,0,0,0,10.1136/archdischild-2015-308599.77,https://www.semanticscholar.org/paper/083a2b682fbd0c1472fe5828743096785704324e
23499b01b70faf5b9215959e259d64bdb69e5d2a,Tartanian7: A Champion Two-Player No-Limit Texas Hold'em Poker-Playing Program,Noam Brown; Sam Ganzfried; T. Sandholm,AAAI Conference on Artificial Intelligence,2015,8,4,0,10.1609/aaai.v29i1.9285,https://www.semanticscholar.org/paper/23499b01b70faf5b9215959e259d64bdb69e5d2a
5134de86a246e6cd7af70600de764e2f6576bbf8,Regret-Based Pruning in Extensive-Form Games,Noam Brown; T. Sandholm,Neural Information Processing Systems,2015,49,17,2,,https://www.semanticscholar.org/paper/5134de86a246e6cd7af70600de764e2f6576bbf8
84499cc768618dc4a2fec17524eb8e0062ca3a8e,"Hierarchical Abstraction, Distributed Equilibrium Computation, and Post-Processing, with Application to a Champion No-Limit Texas Hold'em Agent",Noam Brown; Sam Ganzfried; T. Sandholm,AAAI Workshop: Computer Poker and Imperfect Information,2015,73,28,1,10.5555/2772879.2772885,https://www.semanticscholar.org/paper/84499cc768618dc4a2fec17524eb8e0062ca3a8e
903e2bf0eb96bc9c40f7aed34a0c65cac983a064,Simultaneous Abstraction and Equilibrium Finding in Games,Noam Brown; T. Sandholm,International Joint Conference on Artificial Intelligence,2015,36,32,2,,https://www.semanticscholar.org/paper/903e2bf0eb96bc9c40f7aed34a0c65cac983a064
f95fea879ff6fe82e1254510a3f697d4fb1c9ab4,G519 A novel three-tiered approach to improving paediatric education for general practice doctors and trainees,C. Chase; J. Edelman; J. Barid; Noam Brown; T. Farnon; K. Sykes; K. Pryde,Archives of Disease in Childhood,2015,0,0,0,10.1136/archdischild-2015-308599.471,https://www.semanticscholar.org/paper/f95fea879ff6fe82e1254510a3f697d4fb1c9ab4
d067e1073f5fd1cffb7a186e381e3ff01225d3ad,Increasing Conceptual Understanding in an Engineering Core Course using a Statics Visualization Program,O. Powell; Michael J. Richards; Dan Jensen; Noam Brown,,2014,1,14,0,10.18260/1-2--20625,https://www.semanticscholar.org/paper/d067e1073f5fd1cffb7a186e381e3ff01225d3ad
f8142d2f5244f99c4107e9d928ba56b115d41794,Regret Transfer and Parameter Optimization,Noam Brown; T. Sandholm,AAAI Conference on Artificial Intelligence,2014,33,20,0,10.1609/aaai.v28i1.8832,https://www.semanticscholar.org/paper/f8142d2f5244f99c4107e9d928ba56b115d41794
f62b136abdcfc4882e9e9d31e29d49c58990e7ba,Controlling the Electronic Properties of Nanodiamonds via Surface Chemical Functionalization: A DFT Study,Noam Brown; O. Hod,,2013,30,62,0,10.1021/jp409236t,https://www.semanticscholar.org/paper/f62b136abdcfc4882e9e9d31e29d49c58990e7ba
351e1350e5e68885a30d32cb738b0516a58de58f,A rigorous bond model for DEM simulation of cemented particulates and deformable structures,Noam Brown; Jian fei Chen; J. Ooi,,2012,0,0,0,,https://www.semanticscholar.org/paper/351e1350e5e68885a30d32cb738b0516a58de58f
3f269f7fc2b204f641fb7b82ac2fbd1aff87f5f6,Acknowledgement to the Reviewers,Leila Abbas; M. Affolter; Kiyokazu Agata; R. Akhurst; E. Amaya; Kathryn Anderson; A. Andres; Deborah Andrew; Francesco Argenton; R. Arkell; J. Aruga; Atsushi Asakura; E. Baehrecke; E. Baetge; Eldon E. Ball; Buzz Baum; S. Baumgartner; M. Baylies; R. Beckstead; T. Belecky-Adams; Diana Berggren; Francesco Blasi; R. Bodmer; Josephine Bowles; Joshua M. Brickman; M. Briggs; J. Briscoe; A. Brivanlou; Katherine K. Brown; Noam Brown; R. Burdine; Alan Burns; K. Cadigan; R. Cagan; F. Cebrià; Cristina Cebrián; J. Chaillet; Chen C. Chang; P. Charnay; Elizabeth Chen; P. Cherbas; V. Christoffels; Dinh-Toi Chu; J. Clegg; A. Cliffe; Thomas Cline; P. Coffey; M. Cohen-Tannoudji; Andrés A. Collazo; G. Copenhaver; A. Copp; F. Costantini; J. Couderc; A. Courey; R. Creton; M. Crossley; P. Cserjesi; V. Cunliffe; Peter Currie; J. Curtiss; K. Dale; C. Dambly‐Chaudière; S. Damjanovski; I. Dawid; P. Boer; J. L. Pompa; We Dean; K. Rio-Tsonis; D. Denlinger; R. Denver; Fernando Diaz Benjumea; C. Doe; R. Dorsky; K. Downs; Bruce W. Draper; Ian Duncan; S. Duncan; Robert J. Duronio; W. Earnshaw; J. Eckert; B. Edgar; A. Eichmann; R. Elinson,Neonatology,2012,0,0,0,10.1159/000342321,https://www.semanticscholar.org/paper/3f269f7fc2b204f641fb7b82ac2fbd1aff87f5f6
cc4e2a6e9154d0ea5e6a6093e5541472c8a99661,Teaching with greenfoot and the Kinect: a novel way to engage beginners (abstract only),Michael Kölling; Noam Brown,Technical Symposium on Computer Science Education,2012,1,0,0,10.1145/2157136.2157338,https://www.semanticscholar.org/paper/cc4e2a6e9154d0ea5e6a6093e5541472c8a99661
4fa208c320142f96030b082afcc9cd16bf895c03,Predicting Intraday Price Movements in the Foreign Exchange Market,Noam Brown; Robert Mundkowsky; S. Shiu,,2011,1,0,0,,https://www.semanticscholar.org/paper/4fa208c320142f96030b082afcc9cd16bf895c03
6daf52b66c179a0e8862ceb692d410e36f6783b0,Mobile Verification by Palmprint Biometrics,Noam Brown,,2011,1,11,0,,https://www.semanticscholar.org/paper/6daf52b66c179a0e8862ceb692d410e36f6783b0
185cd576751957d5f72d221e217729c6d2833720,Thread Conversion Chart BFC825-Lion Series- Lion- Resting in the Shade,P. Ra; Rayon Ra; Poly Sulky; Camouflage Gree; Noam Brown; P. Wheat,,2009,0,0,0,,https://www.semanticscholar.org/paper/185cd576751957d5f72d221e217729c6d2833720
6496939bfbad72fa02c79ff2d1f5f2a0682566b0,Applications of ICS/NIMS Training and Functions for the Emergency Operations Center,M. Davenport; Noam Brown; C. O'Neill,,2008,0,0,0,,https://www.semanticscholar.org/paper/6496939bfbad72fa02c79ff2d1f5f2a0682566b0
0f1e9daaa288e463b414ae4ba8a9cc2a901920a3,Monitoring of Open Pit Mines Using Combined GNSS Satellite Receivers and Robotic Total Stations,Noam Brown; S. Kaloustian; M. Roeckle,,2007,33,4,2,10.36487/ACG_REPO/708_27,https://www.semanticscholar.org/paper/0f1e9daaa288e463b414ae4ba8a9cc2a901920a3
72f15df9698283f5ed49447384faa66461e09f27,Advances in RTK and Post Processed Monitoring with SingleFrequency GPS,Noam Brown; L. Troyer; O. Zelzer; J. V. Cranenbroek,,2006,8,3,0,10.5081/JGPS.5.1.145,https://www.semanticscholar.org/paper/72f15df9698283f5ed49447384faa66461e09f27
482af4f7a874d4aa6b5e893892c452511dacb9f4,Introduction of a Geometry-Based Network RTK Quality Indicator,P. Alves; I. Geisler; Noam Brown; J. Wirth; Hans-Juergen Euler,,2005,10,0,0,,https://www.semanticscholar.org/paper/482af4f7a874d4aa6b5e893892c452511dacb9f4
651407ef1cba2b7dc064f0ca6a97b54667ac8367,Development of an intelligent robotic system for the automation of a meat-processing task,S. A. Hurd; D. Carnegie; Noam Brown; P. Gaynor,International Journal of Intelligent Systems Technologies and Applications,2005,11,18,1,10.1504/IJISTA.2005.007306,https://www.semanticscholar.org/paper/651407ef1cba2b7dc064f0ca6a97b54667ac8367
82d39ac2816b50f60eeb8378eee7165eb210e6fe,Dispersal train identification algorithm (DTIA),J. Harris; D. Viljoen; G. Bonham-Carter; Noam Brown,,2004,0,0,0,10.4095/215623,https://www.semanticscholar.org/paper/82d39ac2816b50f60eeb8378eee7165eb210e6fe
a9233281acfeab083682f3961f142c6723de807d,Acknowledgement to referees,Aalkjaer Bilezikian JP Catterall WA Dubois JM Acker H Bilse Blang; T. C. C. A. M. B. C. C. W. E. Chipperfield; Edgar DA Amiel C Bogaert; V. A. Argent; hmer G Christensen BN Ehrenfeld J Argibay JA Bold de Ch Elliott; Noam Brown; Cuezva J Findlay I Bartlett D Brown HF Cuthbert AW Fink R Flemstr; G. Carter; JI DowlingJEGiebischGHBeyenbachCCaseRMDreyerFGilbeyMB,Pflügers Archiv,2004,0,0,0,10.1007/BF00374141,https://www.semanticscholar.org/paper/a9233281acfeab083682f3961f142c6723de807d
04a762ec43f70e5d024ae81bed81aefa423c0ac9,How do you think that artificial intelligence will influence our lives in ten years time ?,Noam Brown,,2003,0,10,0,,https://www.semanticscholar.org/paper/04a762ec43f70e5d024ae81bed81aefa423c0ac9
020bf06b240b88df85e7e2abc10347ef69d5253e,The role of tumour‐associated macrophages in tumour progression: implications for new anticancer therapies,L. Bingle; Noam Brown; C. Lewis,Journal of Pathology,2002,2095,121,55,10.1002/path.1027,https://www.semanticscholar.org/paper/020bf06b240b88df85e7e2abc10347ef69d5253e
b63f6398b0aaeee8eaffdede19228fa5d290fae8,Value and Usefulness of a Collaborative Information Sharing Forum: Findings from the “Common Ground” Conference Evaluation Activities,Noam Brown,,2002,3,2,0,10.1177/002204260203200308,https://www.semanticscholar.org/paper/b63f6398b0aaeee8eaffdede19228fa5d290fae8
cf8f07281edb8b040f0e8763785e087e1bfc351d,The ActivePolygon Polygonal Algorithm for Haptic Force Generation,T. Anderson; Noam Brown; Novint,,2002,8,37,0,,https://www.semanticscholar.org/paper/cf8f07281edb8b040f0e8763785e087e1bfc351d
5932e68ab1d99bc42b74f9cb75bc793da324bc94,Microenvironmental influence on macrophage regulation of angiogenesis in wounds and malignant tumors,M. Crowther; Noam Brown; E. Bishop; C. Lewis,Journal of Leukocyte Biology,2001,442,187,13,10.1189/jlb.70.4.478,https://www.semanticscholar.org/paper/5932e68ab1d99bc42b74f9cb75bc793da324bc94
3e06b17f36694c9dfe10c4d219d5e173c75a828a,Distributed Component Object Model Protocol -- DCOM/1.0,Noam Brown; Charlie Kindel,,1998,287,0,17,,https://www.semanticscholar.org/paper/3e06b17f36694c9dfe10c4d219d5e173c75a828a
608d587091ad56cb251a32a371a19ea7a32b79d7,Referees 1998,Achtman; J. Adams; S. Ades; B. Adler; N. Agabian; D. Agranoff; B. Ahmer; H. Aiba; J. R. Aist; S. Aizawa; B. Akerley; K. Aktories; J. Alderete; E. Allan; J. Alonso; K. Altendorf; -. C.Alvarez; Domínguez; S. Ambudkar; R. Amils; O. Amster-Choder; L. Anderson; M. Anderson; B. Andrea; N. Andrews; Y. Anraku; M. Apicella; H. Arai; Y. Arakawa; J. Armitage; P. Arnold; C. Arraiano; H. Arst; S. Arvidson; T. Atlung; Y. Auffray; J. Ayala; S. Aymerich; P. Babitzke; M. Bagdasarian; T. Baker; M. Balasubramanian; M. Bally; L. Banta; F. Banuett; C. BarbeÁs; J. T. Barbieri; A. Barbour; G. J. Barcak; J. Bardwell; M. Barny; F. Barras; C. Barry; S. Bartnicki-García; B. Bassler; S. Baumberg; A. Baeumler; P. Bavoil; K. Bayles; H. Bayley; T. Beals; T. Beatty; J. Becker; J. Beckwith; D. Bedwell; S. Beer; K. Begg; P. Béguin; J. Belaich; J. Belasco; M. Belfort; P. Belhumeur; D. Belin; S. Bell; R. Belland; R. A. Bender; H. BeÂneÂdetti; M. Benedik; T. Beppu; P. Berche; D. Berg; H. C. Berg; O. Berg; L. Bergman; B. Bergman; B. Berks; L. Bermudez; H. D. Bernstein; M. Berridge; P. Bertin; D. Bessen; M. Bessman; S. Beverley; J. Bhattacharjee; M. Bibb; T. Bickle; A. Binns; A. Bird; L. Birnbaumer; W. Bishai; L. Bisson; W. Bitter; M. Black; J. Blanchard; U. Blaesi; M. Blatt; A. Bleiweis; M. Blight; J. Bliska; A. Blocker; I. Blom; Eld; B. Bloom; K. Bloom; P. Blount; A. Boeck; A. Bognár; G. Bohach; U. Bonas; K. Boór; W. Boos; I. Booth; J. Boothroyd; P. Boquet; T. B. BoreÂn; P. Borgia; M. Bott; E. C. B. ttger; J.-P. BoucheÂ; C. Boucher; P. Bouloc; D. Boxer; E. Boye; E. Boy‐Marcotte; H. Brade; D. Bramhill; S. Brantl; V. Braun; G. Braus; D. Bray; E. Bremer; P. J. Brennan; C. Breton; E. Breukink; P. Brick; B. Bridges; S. Bron; J. Broome-Smith; A. Brown; E. J. Brown; Noam Brown; C. Bruand; R. Brueckner; J. Bruenn; Y. Brun; M. Brunner; H. Buc; M. Buck; R. Buckingham; M. Buckle; T. J. Buckley; B. Bukau; C. Bulawa; L. A. Bulla; R. Burne; D. Burns; C. Burns; C. Burucoa; S. J. Busby; H. Bussey; M. Buttner; B. Byers; R. Calendar; J. Calvo; D. Campbell; J. Campbell; J. G. Cannon; R. Capaldi; M. Caparon; A. Caprioli; E. Carafoli; N. Carbonetti; M. Carlson; E. Carniel; M. Carrington; M. Cashel; G. Cecchini; D. Celander; A. Chakrabarty; T. Chakraborty; M. Chal; R. Chalmers; A. Chambers; M. Chandler; N. Charon; K. Chater; A. Chatterjee; D. Chattoraj; C. Chen; J. Chernoff; G. Chhatwal; A. Chopin; M. Chopin; P. Christie; G. Christiensen; N. Cianciotto; C. Clark; D. P. Clark; A. J. Clarke; A. Clarke; J. Claverys; P. Cleary; D. Clemens; J. M. CleÂment; D. Clewell; R. Clubb; A. Clutterbuck; A. Cochran; S. N. Cohen; J. Cole; S. T. Cole; D. C. Coleman; F. Collard; J. Collier; R. Collier; C. Collins; A. Collmer; B. Coloma; M. Colston; G. Condemine; J. Content; A. M. Cook; D. Cooksey; B. Cookson; T. Cooper; D. Corey; G. Cornelis; P. Cornelis; P. Cossart; P. A. Cotter; J. Coulton; D. Court; M. Couturier; A. Covacci; T. Cover; A. Cowman; G. Cox; M. Cox; R. A. Cox; J. Coyette; N. Craig; W. Cramer; J. Cronan; E. Crooke; J. Crosa; G. Cross; E. Cubib; J. Cullum; E. Cundliffe,Mineralogical magazine,1998,0,0,0,10.1046/j.1365-2958.1999.01502.x,https://www.semanticscholar.org/paper/608d587091ad56cb251a32a371a19ea7a32b79d7
af6500e4778cab2a5a7569d293ee5c8376c1a054,Troika Subsea Production Control System,R. Hesketh-Prichard; Noam Brown; L. Twyford; M. Given,,1998,3,0,0,10.4043/8792-MS,https://www.semanticscholar.org/paper/af6500e4778cab2a5a7569d293ee5c8376c1a054
981ffde36cd9970fe27f50aeaeb8efe0f65eda62,Referees 1997,R. Abraham; M. Achtman; S. Adhya; H. Aiba; K. Aktories; R. Allmansberger; R. Alm; J. Alonso; K. Altendorf; G. Ames; R. Amils; D. Andersson; S. Andersson; B. André; N. Andrews; M. Apicella; B. Appelmelk; K. Arai; W. Arber; G. Archer; J. Armitage; J. Arnau; A. Aronson; B. Arrede; H. Arst; S. Arvidson; T. Atlung; C. Attardo-Gerco; Y. Auffray; S. Austin; L. Axelsson; M. Bagdasarian; T. O. Baldwin; M. Bally; L. Barber; J. T. Barbieri; A. Barbour; S. Barenkamp; M. Barer; J. Baseman; B. Bassler; D. Bastia; J. Baum; W. Baumeister; A. Baumler; W. Bautsch; P. Bavoil; K. Bayles; B. Beaumelle; D. Bechhofer; J. Beckwith; P. Béguin; J. Belaich; R. Belas; J. Belasco; M. Belfort; J. Belisle; C. Bender; H. Bénédetti; P. Berche; J. Berenguer; D. Berg; H. Berg; S. Berger; L. Bergman; A. Berk; B. Berks; L. Bermudez; R. Bernander; H. Betz; T. Beveridge; S. Beverley; M. Bibb; E. Bibi; T. Bickle; E. Bik; A. Binns; W. Bishai; L. Bisson; P. N. Black; C. Blake; M. Blaser; U. Bläsi; A. Bleiweis; J. Blenis; M. Blight; J. Bliska; I. Blomfield; B. Bloom; P. Blum; F. Boccard; A. Böck; J. Boeke; U. Bonas; W. Boos; H. Boot; I. Booth; P. Borst; H. Bossche; J. Bouché; C. Boucher; Y. Bourbonnais; R. Bourret; D. Boyd; M. Brandriss; V. Brantl; V. Braun; E. Bremer; H. Bremer; N. J. Brewin; P. Brick; B. Bridges; D. Briles; S. Bron; J. Broome-Smith; W. Broughton; A. Brown; Noam Brown; R. Brückner; J. Bruenn; R. Brunham; H. Bruessow; D. Bryant; H. Buc; M. Buck; W. Buckle; T. J. Buckley; V. E. Buckwold; R. R. Burgess; C. M. Burns; D. Burns; L. Burrows; S. J. Busby; K. Bush; H. Bussey; M. Buttner; F. Buxton; B. Byers; S. Calderwood; J. Calvo; R. Camerini-Otero; A. Camilli; J. Campbell; J. G. Cannon; M. Caparon; J. Carbon; J. Carey; A. J. Carpousis; M. Carrington; M. Cashel; S. Casjens; C. Chadee; A. Chakrabarty; T. Chakraborty; M. Chamberlin; A. Chambers; V. L. Chan; M. Chandler; Y. C. Chang; N. Charon; K. Chater; A. Chatterjee; D. Chatterji; G. Chhatwal; M. Chippaux; M. Chopin; R. Christen; P. Christie; G. Churchward; N. Cianciotto; A. J. Clark; J. Clark-Curtiss; A. Clarke; D. Clarke; I. Clarke; C. Clarke; J. Claverys; J. M. Clavo; S. Clegg; D. Clemens; T. Cleveland; D. Clewell; C. Clothier; A. Clutterbuck; A. Cohen; P. Cohen; S. N. Cohen; J. Cole; S. T. Cole; S. T. Cole; D. C. Coleman; J. Colicelli; J. Collier; R. Collier; C. M. Collins; A. Collmer; M. Colston; G. Condemine; G. Cook; D. Cooksey; B. Cookson; T. Cooper; G. Cornelis; P. Cornelis; C. Nau; P. Cossart; P. A. Cotter; J. Coulton; A. Courey; P. Courvalin; T. Cover; A. Cowman; C. D. Cox; G. Cox; M. Cox; A. Cozzone; A. Craig; E. A. Craig; N. Craig; W. Cramer; J. Cronan; E. Crooke; J. Crosa; L. Csonka; J. Cullum; J. Cutfield; S. Cutting; M. Daffé; R. Dalbey; H. Dalton; A. Danchin; M. Daniels; J. Dankert; R. D'Ari; A. Darwin; E. Dassa; P. Datta; J. Davey; J. Davies; E. O. Davis; P. Boer,,1997,0,0,0,10.5840/enviroethics199719411,https://www.semanticscholar.org/paper/981ffde36cd9970fe27f50aeaeb8efe0f65eda62
0f5b639ef663c4f06120d9b5fd05fc0e110c315f,Magnetic Properties and Microstructure of Nanocrystalline Fe79Si10B10Cu1,D. Wexler; C. Harland; B. Tate; Noam Brown; G. W. Delamore,,1996,0,0,0,10.4028/www.scientific.net/MSF.225-227.671,https://www.semanticscholar.org/paper/0f5b639ef663c4f06120d9b5fd05fc0e110c315f
23ee5bb0160091e4ea8a2788b2b41b794b309ed6,Persisting and Common Stereotypes in U. S. Students' Knowledge of Africa: A Study of Preservice Social Studies Teachers,E. Osunde; J. Tlou; Noam Brown,,1996,45,9,2,10.1080/00377996.1996.9958425,https://www.semanticscholar.org/paper/23ee5bb0160091e4ea8a2788b2b41b794b309ed6
65e61bed40fceca9c0a2bc002b7f54a25e3731c1,Extraction of macromolecules from embryonic material,J. Estibeiro; A. Copp; D. Cockroft; Noam Brown; D. Clarke,,1990,13,0,0,,https://www.semanticscholar.org/paper/65e61bed40fceca9c0a2bc002b7f54a25e3731c1
